North American River Otter,Blacknose Shark,0.4,10
North American River Otter,Blacktip Reef Shark,0.6,20
North American River Otter,Golden Dorado,0.44,9
Sea Mink,Northern Pike,1,3
Sea Otter,Australian Blacktip Shark,0.6237623762,8
Sea Otter,Giant Moray,0.86,7
Sea Otter,Pacific Electric Ray,0.67,3
Sea Otter,Spot-fin Porcupinefish,1,2
Southern River Otter,Megapiranha paranensis,0.56,9
Spotted-necked Otter,Elongate Tigerfish,0.75,4
Baikal Seal,Giant Trevally,1,1
Baikal Seal,Goliath Tigerfish,0.8,10
Harp Seal,Atlantic Torpedo,0.6237623762,8
Leopard Seal,Bluntnose Sixgill Shark,0.36,11
Leopard Seal,Bull Shark,0.56,32
Leopard Seal,Shortfin Mako Shark,0.38,26
Leopard Seal,Swordfish,0.43,7
Mediterranean Monk Seal,Mediterranean Spearfish,1,4
Northern Elephant Seal,Tiger Shark,0.85,13
South American Sea Lion,Salmon Shark,0.5,10
Southern Elephant Seal,Cretoxyrhina mantelli,0.08,25
Southern Elephant Seal,Great White Shark,0.28,43
Southern Elephant Seal,Saivodus striatus,0.33,3
Steller's (Northern) Sea Lion,Atlantic Blue Marlin,0.55,11
Steller's (Northern) Sea Lion,Shortfin Mako Shark,0.5,18
Steller's (Northern) Sea Lion,Tiger Shark,0.12,25
Walrus,Great White Shark,0.17,23
Walrus,Pacific Sleeper Shark,0.6,15
Walrus,Tiger Shark,0.29,24
Asian Small-clawed Otter,Brontoscorpio anglicus,0.14,7
Asian Small-clawed Otter,Coconut (Robber) Crab,0.67,9
Honey Badger,Oriental Hornet (swarm of 20),0.8,5
Least Weasel,Amazonian Giant (Peruvian Giant Yellowleg) Centipede,0.67,18
Least Weasel,Blue Crab,0.56,9
Least Weasel,Goliath Bird Eating Spider,0.3,20
Sea Otter,Anomalocaris spp. (2),1,6
Stoat (Short-tailed Weasel),Goliath Bird Eating Spider,0.75,12
Sea Otter,Jumbo (or Humboldt) Squid,0.86,7
Sea Otter,North Pacific Giant Octopus,0.87,15
Southern River Otter,Common Octopus,1,4
Leopard Seal,Giant Squid,0.83,23
Steller's (Northern) Sea Lion,Colossal Squid,0.83,18
Northern Elephant Seal,Mastodonsaurus spp.,1,5
Amphicyon ingens,Utahraptor ostrommaysorum,0.25,20
Giant (Short-faced) Hyena,Deinonychus antirrhopus,0.44,25
Honey Badger,Dromaeosaurus albertensis,0.55,11
Honey Badger,Velociraptor mongoliensis,0.45,20
Wolverine,Velociraptor mongoliensis,0.56,18
Walrus,Utahraptor ostrommaysorum,0.5,18
African (Cape) Buffalo,Aurochs (Holocene),0.33,3
African (Cape) Buffalo,Chianina,0.53,17
African (Cape) Buffalo,European Bison (Wisent),0.8712871287,8
African (Cape) Buffalo,Iberian (Spanish) Fighting Bull,0.8,25
African (Cape) Buffalo,Indian Gaur,0.21,42
African (Cape) Buffalo,Giant Eland,0.83,23
African (Cape) Buffalo,Plains Bison,0.4,43
African (Cape) Buffalo,(Wild) Water Buffalo,0.24,21
African Forest Buffalo,Muskox,0.5,4
African Forest Buffalo,Takin,1,6
African Forest Buffalo,Tamaraw (Mindoro Pygmy Buffalo),0.67,3
American Bison,Iberian (Spanish) Fighting Bull,0.91,22
American Bison,Indian Gaur,0.5,38
Ancient Bison,Aurochs (Pleistocene),0.5,4
Ankole-Watusi,Texas Longhorn,0.33,3
Argali (Mountain Sheep),Lowland Anoa,0.67,12
Aurochs (Holocene),European Bison (Wisent),0.5,4
Aurochs,Gaur,0.82,11
Banteng,Giant Eland,0.75,8
Banteng,Highland Cattle Bull,0.71,7
Belgian Blue,Iberian (Spanish) Fighting Bull,0.5,8
Bighorn Sheep,Mountain Goat,0.8,5
Bighorn Sheep,Siberian Ibex,0.8,5
Blue (Common) Wildebeest,Gemsbok,0.11,9
Blue (Common) Wildebeest,Greater Kudu,1,2
Boerbok,Cebu Tamaraw,0,3
Bongo,Greater Kudu,1,5
Bongo,Muskox,0.25,12
European Bison (Wisent),Giant Eland,0.8,15
European Bison (Wisent),Plains Bison,0.11,9
European Bison (Wisent),Wild Yak,0.25,8
Gaur,Wood Bison,0.49,47
Gemsbok,Greater Kudu,0.75,12
Giant Eland,Iberian (Spanish) Fighting Bull,0.22,18
Giant (Long-horned) Bison,Pelorovis spp.,0.79,14
Iberian (Spanish) Fighting Bull,Indian Gaur,0.28,18
Iberian (Spanish) Fighting Bull,Wild Yak,0.38,13
Indian Gaur,(Wild) Water Buffalo,0.44,16
Indian Gaur,Wild Yak,0.58,12
Muskox,Takin,0.67,3
Texas Longhorn,Water Buffalo,0.11,18
(Wild) Water Buffalo,Wild Yak,0.6237623762,8
(Wild) Water Buffalo,Wood Bison,0.35,23
Muskox,Dromedary (Arabian) Camel,0.3762376238,8
African (Cape) Buffalo,Broad-fronted Moose,0.43,7
Balearic Islands Cave Goat,Cretan Deer,0.33,3
Barbary Sheep,Barbary Stag,0.25,4
Blue (Common) Wildebeest,Rocky Mountain Elk,0.67,3
Bongo,Tule Elk,0.5,2
Common Eland,Alaskan Moose,0.44,41
Impala,Chital,0.67,9
Impala,Fallow Deer,0.8,10
Gayal,Alaskan Moose,1,2
Gemsbok,Tule Elk,0.45,11
Greater Kudu,Red Deer,0.45,11
Greater Kudu,Tule Elk,0.4,5
Nilgai,Sambar Deer,0.8,10
Plains Bison (cow),Alaskan Moose,1,3
Sable Antelope,Sambar Deer,0.25,4
Takin,Shiras' Moose,0,1
Thomson's Gazelle,Roe Deer,1,2
Wood Bison (cow),Alaskan Moose (bull),0.5,12
Wood Bison,Broad-fronted (Giant) Moose,0.83,6
African (Cape) Buffalo,Hyaenodon gigas,0.47,17
African (Cape) Buffalo,Giraffe,0.37,19
Common Eland,Giraffe,0.08,13
Indian Gaur,Giraffe,0.52,23
Giant Eland,Giraffe,0.11,18
Royal Antelope,African Savanna Hare,0.4,5
European Bison (Wisent),Macrauchenia patagonica,0.86,7
African Forest Buffalo,Marsupial Lion,0.25,12
Bighorn Sheep,Red Kangaroo,0,6
Giant (Long-horned) Bison,Diprotodon optatum,1,2
African (Cape) Buffalo,Ankalagon saurognathus,0.5,4
American Bison,Sumatran Rhinoceros,0.33,12
African (Cape) Buffalo,Equus giganteus,0.44,9
African (Cape) Buffaloes (Herd of 4),White Rhinoceros,0.31,26
Belgian Blue,Shire Horse,0.22,9
Blue (Common) Wildebeest,Asiatic Wild Ass (Onager),0.25,4
Blue (Common) Wildebeest,Cape Mountain Zebra,0.22,18
Giant (Long-horned) Bison,Black Rhinoceros,0.61,23
Gaur,Sumatran Rhinoceros,0.18,11
Iberian (Spanish) Fighting Bull,Sumatran Rhinoceros,0.12,17
(Wild) Water Buffalo,Sumatran Rhinoceros,0.2,5
Wood Bison,Equus giganteus,0.29,7
Wood Bison (herd of 3),White Rhinoceros,0.32,22
African Forest Buffalo,Gigantopithecus blacki,0.67,15
Bighorn Sheep,Eastern Gorilla (female),0.83,12
Black Wildebeest (White-tailed Gnu),Eastern Gorilla,0.38,13
Blue (Common) Wildebeest,Chacma Baboon (troop of 5),0.67,9
Bongo,Mountain Gorilla,0.55,20
Cape Bushbuck (Imbabala),Mandrill,0.33,6
Gemsbok,Western Gorilla,0.5,14
Giant (Long-horned) Bison,Archaic Human (armed with spear),0.89,9
Greater Kudu,Common Chimpanzee (troop of 4),0.8,10
Impala,Common Chimpanzee,0.29,17
Lowland Anoa,Mountain Gorilla,0.31,13
Mountain Anoa,Eastern Gorilla,0,9
Thomson's Gazelle,Chacma Baboon,0.2,10
Vechur Cattle,Human (strong male),1,1
(Wild) Water Buffalo,Eastern Gorilla (troop of 3 - 4),0.67,12
African (Cape) Buffalo (herd of 4),African Bush Elephant (cow),0.19,21
Giant (Long-horned) Bison,Pygmy Mammoth,0.44,16
Punganur Dwarf Cattle (Bull),Cretan Dwarf Mammoth,0.2,5
Indian Gaur,Josephoartigasia monesi,0.58,12
Royal Antelope,Northern Luzon Giant Cloud Rat,0.14,7
African (Cape) Buffalo (herd of 3),Hippopotamus,0.5,4
African (Cape) Buffalo (cow),Kubanochoerus gigas,0.25,4
African (Cape) Buffalo (cow),Ussuri Wild Boar,1,6
African Forest Buffalo,Giant Forest Hog,0.61,18
Ancient Bison,Daeodon shoshonensis,0.2,5
Argali (Mountain Sheep),Wild Boar,0.4,5
Aurochs,Daeodon shoshonensis,0.44,9
Bighorn Sheep,Common Warthog,0.67,6
Bighorn Sheep,Indian Boar,0.14,7
Black Wildebeest (White-tailed Gnu),Common Warthog,0.67,12
Gemsbok,Ussuri�Wild Boar,0.42,12
Giant (Long-horned) Bison,Hippopotamus,0.39,18
Indian Gaur,Daeodon shoshonensis,0.19,16
Lowland Anoa,Ussuri�Wild Boar,0.11,9
Mountain Goat,Wild Boar,0.43,7
Roan Antelope,Giant Forest Hog,0.25,4
Rocky Mountain Bighorn Sheep,Ussuri Wild Boar,0.18,11
Tamaraw (Mindoro Pygmy Buffalo),Ussuri Wild Boar,0,5
Pelorovis antiquus,Astrapotherium magnum,0.25,4
Macrauchenia patagonica,Western Camel,0.5,6
Dromedary (Arabian) Camel,Alaskan Moose,0.07,14
Dromedary (Arabian) Camel (cow),Alaskan Moose (cow),0.29,7
Guanaco,Marsh Deer,0.3762376238,8
Guanaco,White-tailed Deer,0.09,11
Megacamelus merriami,Diprotodon optatum,0.71,7
Bactrian Camel,Shire Horse,0,5
Dromedary (Arabian) Camel,Wild Horse,0.91,11
Dromedary (Arabian) Camel,Ussuri Wild Boar,0.8,5
Guanaco,Bushpig,0.25,8
Alaskan Moose,Irish Elk,0.4,15
Elk,Red Deer,1,12
Fallow Deer,White-tailed Deer,0.33,6
Red Deer,Sambar Deer,0.2,5
Rocky Mountain Elk,Sambar Deer,0.5,8
Broad-fronted (Giant) Moose,Giraffe,0.56,9
Water Deer,Nuralagus rex,0.6,5
Chital,Red Kangaroo,0.33,6
White-tailed Deer,Red Kangaroo,1,10
Red Deer,Wild Horse,0.06,16
Rocky Mountain Elk,Przewalski's Horse,0.1287128713,8
Sambar Deer,Grevy's (Imperial) Zebra,0,5
Western Moose,Kiang,0.9,10
Roe Deer,Human (female),0.25,4
Shiras' Moose,Eastern Gorilla (coalition of 2),0.2,10
White-tailed Deer,Common Chimpanzee,0.79,19
White-tailed Deer,Human,0.67,21
White-tailed Deer,Synthetoceras tricornatus,0.5,6
Elk,Ussuri Wild Boar,0.22,23
European Elk,Central European Boar,0.8712871287,16
Red Deer,Bushpig,0.75,4
Red Deer,Wild Boar,0.29,7
Roe Deer,Indonesian Wild Boar (Banded Pig),0,1
Shiras' Moose,Ussuri Wild Boar,0.29,14
Indian Hog Deer,Giant Anteater,0.1,10
Acrophyseter deinodon,Hippopotamus,0.3,10
Orca (female),Hippopotamus gorgops,0.17,30
Common Vampire Bat,Southern Grasshopper Mouse,0.5,6
Spectral Bat,Brown (Norway) Rat,0,4
Megistotherium osteothlastes,Sarkastodon mongoliensis,0.53,15
Hyaenodon gigas,Entelodon spp.,1,4
Simbakubwa kutokaafrika,Andrewsarchus mongoliensis,0.75,8
Gray Short-tailed Opossum,Black Rat,0,4
Arsinoitherium zitteli,White Rhinoceros,0.73,15
Arsinoitherium zitteli,Hippopotamus gorgops,0.75,8
Arsinoitherium zitteli,Sibotherium ka,0.67,3
European Hedgehog,Eastern Barred Bandicoot,0.5,4
Giraffe,Sivatherium giganteum,0.67,9
Giraffe,Equus giganteus,0.45,11
Giraffe,Shire Horse,0.94,17
Okapi,Mountain Zebra,0.83,12
Sivatherium giganteum,Sumatran Rhinoceros,0.25,4
Giraffe,Eastern Gorilla,0.97,36
Giraffe,Neanderthals (3) (armed with spears),0.55,11
Okapi,Eastern Lowland Gorilla,0.71,14
Sivatherium giganteum,Megalochoerus khinzikebirus,0.25,4
Repenomamus robustus,Didelphodon vorax,0.2,5
Kerberos langebadreae,Marsupial Lion,0.67,6
Arctic Hare,Brown Hare,0.33,6
European Rabbit,Snowshoe Hare,0.4,5
Collared Pika,Northern Grasshopper Mouse,0.6,5
Eastern Cottontail,Brown (Norway) Rat (mischief of 2),0,4
Marsupial Lion,Zygomaturus spp.,0,3
Microleo attenboroughi,Numbat,0.73,11
Spotted-tail (Tiger) Quoll,Virginia Opossum,1,9
Tasmanian Devil,Thylophorops lorenzinii,0.75,8
Thylacine,Whollydooleya tomnpatrichorum,0.44,16
Wakaleo schouteni,Whollydooleya tomnpatrichorum,0.6,5
Common Wombat,Guinea Baboon,0.73,11
Giant Short-faced Kangaroo,Mountain Gorilla,0.42,12
Marsupial Lion,Archaeoindris fontoynonti (2),0.5,6
Marsupial Lion,Gigantopithecus blacki,0.64,11
Red Kangaroo,Common Chimpanzee,0.65,31
Sugar Glider,Pygmy Marmoset,1,4
Tasmanian Devil,Rhesus Macaque,0.67,6
Thylacine,Mandrill,0,5
Fawn Antechinus,Northern Grasshopper Mouse,0.8,5
Virginia Opossum,Northern Luzon Giant Cloud Rat,1,7
White-tailed Dunnart,Southern Grasshopper Mouse,0.5,4
Sugar Glider,Asian House Shrew,0.5,4
Marsupial Lion,Thylacosmilus atrox,0.85,13
Thylacine,Anachlysictis gracilis,0.25,4
Diprotodon optatum,Hippopotamus,0.31,13
Northern (Queensland) Koala,Southern Tamandua (Lesser Anteater),0,7
Thylacine (hunting pair),Giant Anteater,0.71,7
Synoplotherium vorax,Mandrill,0.8,5
African Wild Ass,Plains (Common) Zebra,0.4,5
Asian Elephant,Megacerops coloradensis,0.75,8
Chilotherium wimani,White Rhinoceros,0.4,5
Chilotherium wimani,Woolly Rhinoceros,0,5
Kiang,Plains (Common) Zebra,0.54,13
Kiang,Wild Horse,0.57,7
Megacerops coloradensis,White Rhinoceros,0.44,9
Mountain Zebra,Przewalski's Horse,0.5,6
Woolly Rhinoceros,White Rhinoceros,0.78,9
Cape Mountain Zebra,Mountain Gorilla,0.8,10
Livestock Gaurdian Donkey,Western Gorilla,0.43,23
Mesohippus spp.,Guinea Baboon,0.6237623762,8
Mountain Tapir,Eastern Gorilla,0.6237623762,8
Mountain Zebra,Homo erectus (armed with spear),0.6,10
Plains (Common) Zebra,Chacma Baboon (troop of 6),0.5,10
Plains (Common) Zebra,Common Chimpanzee (troop of 3),0.86,14
Shire Horse,Eastern Gorilla (coalition of 3),0.53,15
Indian (Greater One-horned) Rhinoceros,Asian Elephant (cow),0.64,14
Elasmotherium sibiricum,Woolly Mammoth,0.52,23
Paraceratherium bugtiense,Asian Straight-tusked Elephant,0.07,15
Paraceratherium bugtiense,Steppe Mammoth,0.29,17
White Rhinoceros,African Bush Elephant (cow),0.13,23
White Rhinoceros,African Forest Elephant,0.55,29
White Rhinoceros,Borneo Pygmy Elephant,0.82,11
White Rhinoceros,Sumatran Elephant,0.7,10
Woolly Rhinoceros,African Bush Elephant (cow),0.64,11
Aurochs (Pleistocene),Hippopotamus (cow),0.21,14
Baird's Tapir,Wild Boar,0.25,16
Black Rhinoceros,Daeodon shoshonensis,1,9
Black Rhinoceros,Hippopotamus,0.55,53
Black Rhinoceros,Hippopotamus gorgops,0.57,14
Chilotherium wimani,Hippopotamus gorgops,0.4,5
Indian (Greater One-horned) Rhinoceros,Hippopotamus,0.71,42
Metamynodon planifrons,Daeodon shoshonensis,0.4,5
Plains (Common) Zebra,Giant Forest Hog,0.33,6
White Rhinoceros,Hippopotamus gorgops,0.74,23
Wild Horse,Ussuri Wild Boar,0.31,16
Black Rhinoceros,Glyptodon clavipes,0.8,5
Black Rhinoceros,Harlan's Ground Sloth,0.67,6
Megacerops coloradensis,Megatherium americanum,0.36,11
White Rhinoceros,Doedicurus clavicaudatus,0.42,19
Woolly Rhinoceros,Megatherium americanum,0.27,11
Archaeoindris fontoynonti,Western Gorilla,0.08,12
Archaic Human,Neanderthal,0.5,8
Australopithecus africanus,Homo floresiensis,0.75,8
Bonobo,Mandrill,0.11,9
Bonobo (Pygmy Chimpanzee),Neanderthal,0.24,17
Bornean Orangutan,Human (strong male),0.55,11
Bornean Orangutan,Humans (2),0.33,21
Bornean Orangutan,Western Gorilla (female),0.36,14
Chacma Baboon (troop of 5),Western Gorilla (female),0.89,9
Common Chimpanzee,Dinopithecus ingens,0.28,18
Common Chimpanzee (troop of 6),Eastern Gorilla,0.59,17
Common Chimpanzee,Human (strong male),0.44,43
Common Chimpanzee,Mandrill,0.57,42
Common Chimpanzee,Neanderthal,0.33,21
Common Chimpanzee,Olive Baboon,0.89,18
Common Chimpanzee (troop of 2/3),Western Gorilla (female),1,7
Common Chimpanzee (troop of 3),Western Lowland Gorilla,0.26,27
Drill,Guinea Baboon,0.9,10
Eastern Gorilla,Gigantopithecus blacki,0.1,20
Eastern Gorilla,Neanderthal (armed with a spear),0.21,14
Eastern Gorilla,Neanderthal (pack of 4),0.86,14
Eastern Gorilla,Meganthropus,1,3
Eastern Gorilla,Olive Baboon (troop of 6),0.82,11
Gelada,Mandrill,0,11
Gelada,Tibetan Macaque,0.8,5
Gigantopithecus blacki,Western Lowland Gorilla (male troop of 2),0.41,22
Guinea Baboon,Homo floresiensis (armed with a club),1,6
Guinea Baboon,Tibetan Macaque,0.8712871287,8
Homo erectus,Human,0.42,24
Human (male),Neanderthal (both unarmed),0.32,25
Human (strong male),Homo floresiensis (armed with a spear),0.41,17
Human,Paranthropus robustus,0.67,6
Human (strong male),Western Gorilla (female),0.33,33
Mandrill,Neanderthal (unarmed),0.17,6
Mountain Gorilla,Cyprus Dwarf Elephant,0.92,12
Bonobo (Pygmy Chimpanzee),Capybara,0.14,7
Chacma Baboon,African Crested Porcupine,0.14,7
Olive Baboon,Capybara,0.31,16
Western Pygmy Marmoset,Northern Grasshopper Mouse,0,5
Gigantopithecus blacki,Proborhyaena gigantea,0.4,5
Common Chimpanzee (troop of 4),Bushpig,0.73,11
Common Chimpanzee,Collared Peccary (Javelina),0.4,5
Common Chimpanzee (troop of 3),Common Warthog,0.58,12
Eastern Gorilla,Indian Boar,0.69,16
Eastern Gorilla (coalition of 2),Ussuri Wild Boar,0.35,17
Mandrill,White-lipped Peccary,0.55,11
Mountain Gorilla,Giant Forest Hog,0.1287128713,16
Mountain Gorilla,Pygmy Hippopotamus,0.25,24
Neanderthal (armed with a spear),Ussuri�Wild Boar,0.57,14
Olive Baboon,Collared Peccary (Javelina),0.11,9
Olive Baboon (troop of 4),Common Warthog,0.4,5
Western Gorilla,Bushpig,0.67,9
Western Lowland Gorilla,Common Warthog,0.79,19
Common Chimpanzee,Giant Anteater,0.14,21
Gigantopithecus blacki,Holmesina septentrionalis,0.36,11
Mandrill,Giant Anteater,0.41,27
Chacma Baboon,Aardvark,0.25,16
Gigantopithecus blacki,Barylambda faberi,0,3
Mandrill,Giant Pangolin,0.33,15
African Bush Elephant,Anancus arvernensis,0.25,4
African Bush Elephant,American Mastodon,0.17,24
African Bush Elephant (cow),Sumatran Elephant,0.22,9
African Bush Elephant,Woolly Mammoth,0.48,31
American Mastodon,Woolly Mammoth,0.86,7
Arabian Elephant,Columbian Mammoth,0.57,7
Arabian Elephant,Deinotherium thraceiensis,0.89,9
Arabian Elephant,Steppe Mammoth,0.18,11
Borson's Mastodon,Straight-tusked Elephant,0.8,5
Columbian Mammoth,Southern Mammoth,0,4
Steppe Mammoth,Straight-tusked Elephant,0.07,14
African Forest Elephant,Hippopotamus,0.81,31
African Forest Elephant,Hippopotamus gorgops,0.69,16
Cyprus Dwarf Elephant,Ussuri Wild Boar,0,4
Platybelodon spp.,Hippopotamus,0.67,3
Pygmy Mammoth,Black Rhinoceros,0.25,8
Pygmy Mammoth,Hippopotamus,0.15,13
Woolly Mammoth,Hippopotamus gorgops,1,8
African Bush Elephant,Eremotherium spp.,0.92,12
African Bush Elephant (cow),Megatherium americanum,0.39,18
Asian Elephant,Megatherium americanum,0.29,7
Cuvieronius hyodon,Doedicurus clavicaudatus,1,2
Palaeoloxodon mnaidriensis,Doedicurus clavicaudatus,0.4,5
Stegodon trigonocephalus,Megatherium americanum,0.4,5
Pygmy Mammoth,Titanohyrax ultimus,1,6
Black Rat (male),Brown (Norway) Rat (female),0.33,3
Meadow Vole,Southern Grasshopper Mouse,0.83,6
Black Rat,Asian House Shrew,0.71,7
House Mouse,Etruscan Shrew,0.67,9
Capybara,Chacoan Peccary,0.67,6
Capybara,Indonesian Wild Boar (Banded Pig),0.67,6
North American Beaver,Collared Peccary (Javelina),0.33,3
Capybara,Giant Anteater,0,6
North American Beaver,Giant Armadillo,0.6,5
Capybara,Aardvark,0,6
European Water Vole,Russian Desman,0,3
Rakali,Platypus,0,5
Western Gorilla (female),Aardvark,1,9
Boryaena tuberata,Collared Peccary (Javelina),0.25,8
American Feral Pig,Common Warthog,0.36,14
Archaeotherium mortoni,Kubanochoerus gigas,0.2,5
Bushpig,Common Warthog,0.36,11
Chacoan Peccary,Indonesian Wild Boar,0.5,8
Collared Peccary (Javelina) (pack of 2),White-lipped Peccary,0.8,5
Common Warthog,Indian Boar,0.09,11
Common Warthog,North Sulawesi Babirusa,0.83,6
Daeodon shoshonensis,Hippopotamus (cow),0.08,13
Daeodon shoshonensis,Megalochoerus khinzikebirus,0.6,5
Giant Forest Hog,Pygmy Hippopotamus,0.38,13
Giant Forest Hog,Wild Boar,0.71,14
Pygmy Hippopotamus,Wild Boar,0.85,13
Red River Hog,Common Warthog,0.3762376238,8
Chacoan Peccary,Giant Anteater,0.3,10
Collared Peccary (Javelina),Giant Anteater,0.11,9
Daeodon shoshonensis,Harlan's Ground Sloth,0.5,10
Hippopotamus gorgops,Doedicurus clavicaudatus,0.33,3
Hippopotamus gorgops,Megatherium americanum,0.44,16
White-lipped Peccary,Giant Anteater,0.17,6
White-lipped Peccary,Giant Armadillo,0.2,5
Common Warthog (sow),Aardvark,0.75,8
Daeodon shoshonensis,Andrewsarchus mongoliensis,0.5,12
Pygmy Hippopotamus,Anthracotherium magnum,1,3
Doedicurus clavicaudatus,Glyptodon spp.,1,3
Giant Anteater,Hapalops spp.,0.67,6
Doedicurus clavicaudatus,Megatherium americanum,0.33,6
Giant Anteater,Aardvark,0.67,15
Giant Anteater,Giant Armadillo,0.41,22
Southern Tamandua (Lesser Anteater),Sunda Pangolin,0,5
Barylambda faberi,Sillosuchus longicervix,0.33,3
Giant Armadillo,Giant Pangolin,0.5,4
African (Cape) Buffalo,Inostrancevia alexandri,0.36,14
African (Cape) Buffalo,Placerias hesternus,0.67,6
Hyaenodon gigas,Inostrancevia alexandri,0.36,11
Simbakubwa kutokaafrika,Anteosaurus magnificus,0.44,9
African Bush Elephant,Lisowicia bojani,0.76,21
Daeodon shoshonensis,Anteosaurus magnificus,0.33,6
Daeodon shoshonensis,Inostrancevia alexandri,0.92,12
Hippopotamus,Estemmenosuchus uralensis,1,6
African Forest Buffalo,Mugger (Marsh) Crocodile,0,13
American Bison,Saltwater Crocodile,0.29,14
Common Eland,Nile Crocodile,0.09,22
Greater Kudu,Mugger (Marsh) Crocodile,0.1287128713,16
Muskox,Postosuchus kirkpatricki,0.14,14
African (Cape) Buffalo,Komodo Dragon,0.91,11
Blue (Common) Wildebeest,Komodo Dragon,0.14,7
Gaur,Megalania prisca,0.11,19
Giant Eland,Komodo Dragon,0.48,29
Iberian (Spanish) Fighting Bull,Megalania prisca,0.29,14
Pelorovis antiquus,Megalania prisca,0.3,10
Vechur Cattle,Water Monitor,0.75,8
Lowland Anoa,Green Anaconda,0.2,5
Royal Antelope,Black Mamba,0,9
Bactrian Camel,Black Caiman,0.4,10
Alaskan Moose,Gigantophis garstini,0.27,11
Hyaenodon gigas,Postosuchus kirkpatricki,0.57,7
Patriofelis ferox,Australian Freshwater Crocodile,0.33,6
Megistotherium osteothlastes,Megalania prisca,0.53,17
Lisowicia bojani,Purussaurus brasiliensis,0,4
Arsinoitherium zitteli,Gigantophis garstini,1,3
Arsinoitherium zitteli,Erythrosuchus africanus,0.56,9
Four-toed Hedgehog,Boomslang,0.33,6
Giraffe,Quetzalcoatlus northropi,0.58,19
Tasmanian Devil,Cuvier's Dwarf Caiman,0.29,7
Diprotodon optatum,Megalania prisca,0.25,4
Giant Short-faced Kangaroo,Komodo Dragon,0,5
Northern Quoll,Northern Blue-tongued Skink,0.89,9
Spotted-tail (Tiger) Quoll,Sand (Gould's) Goanna,0.2,5
Tasmanian Devil,Lace Monitor,0.58,12
Gray Four-eyed Opossum,Painted Coral Snake,0.75,4
Marsupial Lion,Wonambi naracoortensi,1,9
Spotted-tail (Tiger) Quoll,Eastern (Common) Brown Snake,0.33,3
Tasmanian Devil,Coastal Carpet Python,0.1287128713,8
Virginia Opossum,Eastern Diamondback Rattlesnake,0,4
Black Rhinoceros,Crocodylus thorbjarnarsoni,0.17,30
Elasmotherium sibiricum,Fasolasuchus tenax,0.33,9
White Rhinoceros,Barinasuchus arveloi,0.18,17
Wild Horse,American Alligator,0.08,13
Black Rhinoceros,Megalania prisca,0.62,13
Cape Mountain Zebra,Komodo Dragon,0.56,25
Sumatran Rhinoceros,Megalania prisca,0.29,7
Black Rhinoceros,Titanoboa cerrejonensis,0.64,14
Mountain Tapir,Green Anaconda,0.43,7
Bornean Orangutan,Australian Freshwater Crocodile,0.15,13
Common Chimpanzee,Spectacled (Common) Caiman,0.22,23
Eastern Gorilla,Indian Gharial (Gavial),0.82,11
Eastern Gorilla,Mugger (Marsh) Crocodile,0.23,44
Eastern Gorilla,Rauisuchus tiradentes,0,14
Gelada,Dwarf Crocodile,0.18,11
Human,Chinese Alligator,0.7,20
Mandrill,Spectacled (Common) Caiman,0.33,6
Mountain Gorilla,Yacare Caiman,1,20
Western Gorilla,Cuban Crocodile,0.29,24
Bonobo,Water Monitor,0.79,24
Bornean Orangutan,Komodo Dragon,0.05,37
Common Chimpanzee,Komodo Dragon,0.09,43
Common Chimpanzee (troop of 2),Komodo Dragon,0.17,12
Gigantopithecus blacki,Komodo Dragon,0.4,15
Hamadryas Baboon,Perentie,0.7,10
Homo floresiensis (group of 4) (armed with clubs),Komodo Dragon,0.43,7
Homo floresiensis (Armed with club),Perentie,0.4,10
Human (male),Crocodile Monitor (large male),0.92,12
Human (male),Komodo Dragon,0.17,42
Humans (2),Komodo Dragon,0.5,12
Lar Gibbon,Crocodile Monitor,0.11,28
Mandrill,Komodo Dragon,0.1,41
Vervet Monkey,Argentine Black and White Tegu,0,11
Western Gorilla,Komodo Dragon,0.74,42
Eastern Gorilla,Reticulated Python,0.8,15
Chacma Baboon,African Rock Python,0.08,24
Common Chimpanzee,African Rock Python,0.08,24
Gigantopithecus blacki,Gigantophis garstini,0.25,8
Guinea Baboon,Red-tailed Boa,0.11,9
Human (strong male),Burmese Python,0.45,20
Human (male),Green Anaconda,0.3762376238,16
Lar Gibbon,King Cobra,0.28,18
Mandrill,African Rock Python,0.06,17
Olive Baboon,Red-tailed Boa,0.25,8
Western Lowland Gorilla,Green Anaconda,0.81,26
African Bush Elephant,Deinosuchus riograndensis,0.06,17
African Bush Elephant,Fasolasuchus tenax,0.47,15
African Bush Elephant,Sarcosuchus imperator,0.4,20
African Forest Elephant,Crocodylus thorbjarnarsoni,0.41,17
Asian Elephant,Fasolasuchus tenax,0.14,7
Deinotherium thraceiensis,Deinosuchus riograndensis,0.42,12
Southern Mammoth,Purussaurus brasiliensis,0.56,16
Cyprus Dwarf Elephant,Komodo Dragon,0.3,10
Brown (Norway) Rat,Gila Monster,0.11,9
Brown (Norway) Rat,Yellow Spotted False Monitor,0,9
Northern Grasshopper Mouse,Common Collared Lizard,0.17,6
North American Beaver,Water Monitor,0.59,17
Osgood's Rat,Spotted False Monitor,0,5
Southern Grasshopper Mouse,Knight Anole,0.25,8
Southern Grasshopper Mouse,Pygmy (Short-tailed) Monitor,0.57,7
African Brush-tailed Porcupine,Royal (Ball) Python,0.83,6
Black Rat,Eastern Garter Snake,0.75,4
